listing_type,Property_type,Price,City,Address,Rooms,Floor,Area,Parking_spots
rent,Apartment,2600,Ramla,Yitshak Ben Zvi St. ,2.0,2.0,50,0
rent,Housing unit,3200,Rehovot,Rambam St. ,1.0,0.0,40,0
rent,Apartment,3400,Ramla,Sderot David Razi'el  4,3.0,2.0,70,1
rent,Apartment,2600,Ramla,Amichai St. ,2.0,2.0,50,0
rent,Apartment,3500,Ramla,Vilna St.  4,3.0,1.0,70,0
rent,Housing unit,3000,Ramla,Levi Eshkol St. ,3.0,1.0,50,0
rent,Apartment,5190,Ramat Gan,Ha-Podim St.  31,3.0,2.0,70,2
rent,Apartment,3600,Bnei Brak,Yigal Alon St.  25,3.0,2.0,65,1
rent,Apartment,4750,Holon,Alufei Tsahal St.  21,4.0,4.0,93,1
rent,Apartment,3400,Holon,HaTsfira St.  4,2.5,3.0,65,0
rent,Apartment,3200,Rishon LeTsiyon,Rothschild St.  58,2.0,0.0,40,0
rent,Apartment,4400,Jerusalem,Shamai St.  10,2.0,3.0,51,0
rent,Housing unit,3800,Jerusalem,Yosef Avidar St.  22,2.0,1.0,50,1
rent,Apartment,4950,Tel Aviv-Yafo,Ha-Keshet St. ,3.5,2.0,90,0
rent,Apartment,3390,Bat Yam,Kakal St.  20,2.5,2.0,60,0
rent,Apartment,5900,Bat Yam,Derech Ben Gurion  133,4.0,3.0,100,0
rent,Apartment,4700,Petah Tikva,Rothschild St.  136,4.0,8.0,80,1
rent,Apartment,4000,Bat Yam,Halper St.  24,2.0,7.0,50,0
rent,Apartment,4200,Bat Yam,Kaf-Tet BeNovember St. ,3.0,5.0,80,0
rent,Apartment,5200,Holon,Eliyahu Krauze St. ,4.0,2.0,100,0
rent,Housing unit,3150,Rishon LeTsiyon,Leshem St. ,2.0,0.0,35,1
rent,Housing unit,2350,Rishon LeTsiyon,Shlomo Pomborovski St. ,2.0,0.0,35,1
rent,Apartment,6500,Rishon LeTsiyon,HaGat St. ,5.0,8.0,140,2
rent,Apartment,5300,Rishon LeTsiyon,Ha-Khartsit St. ,4.0,7.0,100,1
rent,Apartment,6300,Rishon LeTsiyon,Rival St. ,4.5,7.0,110,1
rent,Apartment,4300,Bat Yam,Balfour St.  115,3.0,2.0,70,1
rent,Apartment,4500,Rishon LeTsiyon,Meir Vinik St. ,3.0,2.0,80,1
rent,Apartment,4500,Rishon LeTsiyon,Ha-Khelmonit St. ,2.0,2.0,55,0
rent,Housing unit,4500,Rishon LeTsiyon,Rekhavya Ofek St. ,2.0,0.0,60,0
rent,Apartment,4600,Rishon LeTsiyon,Asher Levin St.  4,4.0,6.0,110,1
rent,Mini penthouse,9000,Rishon LeTsiyon,Meishar St. ,4.5,16.0,135,1
rent,Apartment,3000,Petah Tikva,David Wolfson St. ,2.0,1.0,55,1
rent,Apartment,4500,Petah Tikva,Ein Ganim St. ,4.5,4.0,110,1
rent,Cottage/house,4500,Petah Tikva,HaPalmach St. ,3.0,2.0,100,0
rent,Apartment,2800,Petah Tikva,Yitskhak Sadeh St. ,3.0,0.0,70,0
rent,Apartment,5500,Rishon LeTsiyon,Mivtsa Kadesh St.  9,4.0,1.0,110,1
rent,Garden apt,5200,Rishon LeTsiyon,Gush Etsyon St.  22,3.0,0.0,100,0
rent,Apartment,6500,Herzliya,הקרן  7,3.0,4.0,75,1
rent,Housing unit,3600,Jerusalem,HaRav Yizhak Hai Taib St.  18,2.0,1.0,40,0
rent,Apartment,7500,Tel Aviv-Yafo,Shlomo HaMelekh St.  8,3.0,1.0,80,0
rent,Apartment,12500,Tel Aviv-Yafo,Yehezkel Streichman St. ,5.5,3.0,130,1
rent,Penthouse,17000,Tel Aviv-Yafo,Amir Gilboa St. ,5.0,8.0,150,1
rent,Apartment,3100,Kiryat Ono,Shlomo ha-Melekh St.  6,2.0,1.0,36,0
rent,Apartment,5900,Ramat Gan,Bialik St.  78,3.0,17.0,70,2
rent,Apartment,1250,Ari'el,Ramat HaGolan St.  15,49.0,2.0,92,1
rent,Housing unit,2700,Holon,Mesilat HaOlim St.  18,2.0,3.0,27,0
rent,Garden apt,6900,Jerusalem,Shimshon St.  19,2.0,0.0,60,0
rent,Room,2700,Tel Aviv-Yafo,Netsach Israel St.  22,2.0,1.0,30,0
rent,Apartment,3000,Bat Yam,Berl Katzenelson St.  11,2.0,1.0,60,0
rent,Housing unit,3000,Bat Yam,HaGiborim St.  38,2.0,0.0,40,0
rent,Apartment,8800,Tel Aviv-Yafo,Bograshov St.  6,3.0,2.0,70,1
rent,Apartment,3600,Bat Yam,Balfour St.  50,2.0,2.0,60,0
rent,Apartment,2800,Bat Yam,HaHashmonaim St. ,1.0,1.0,30,0
rent,Apartment,3800,Bat Yam,Trumpeldor St. ,3.0,1.0,65,0
rent,Villa,4200,Bnei Brak,Shlosh HaShaot St.  25,4.0,1.0,75,0
rent,Apartment,2500,Petah Tikva,Yehoshua Shtampfer St.  28,2.0,1.0,35,0
rent,Apartment,3500,Tel Aviv-Yafo,Shlomo HaMelekh St.  20,1.0,0.0,24,0
rent,Penthouse,35000,Jerusalem,Avraham Perrera St. ,5.0,9.0,575,3
rent,Apartment,5800,Jerusalem,Avner-Hai Shaki  32,4.0,3.0,107,2
rent,Apartment,3000,Jerusalem,Bar Yokhai St.  3,2.0,3.0,55,0
rent,Penthouse,8500,Jerusalem,Costa Rica St.  2,4.0,3.0,130,1
rent,Apartment,45000,Tel Aviv-Yafo,Sderot Shaul HaMelech ,4.0,13.0,200,2
rent,Apartment,9650,Tel Aviv-Yafo,Zeitlin St. ,4.0,3.0,94,1
rent,Apartment,16500,Tel Aviv-Yafo,Zikhron Yaakov St. ,4.0,4.0,165,2
rent,Apartment,3100,Bat Yam,Eilat St.  11,2.0,2.0,55,0
rent,Apartment,2800,Ramla,Sderot Hayim Weizman  20,3.0,0.0,58,0
rent,Housing unit,2500,Ramla,Yitshak Ben Zvi St. ,2.0,4.0,45,0
rent,Apartment,3500,Tel Aviv-Yafo,Shlomo Buber St.  38,2.0,0.0,30,0
rent,Apartment,9000,Tel Aviv-Yafo,Shlomo Buber St.  38,5.5,1.0,130,2
rent,Apartment,5800,Tel Aviv-Yafo,Tosefta St.  3,3.0,3.0,70,0
rent,Apartment,21000,Tel Aviv-Yafo,Hadassa St.  6,4.0,19.0,170,2
rent,Apartment,3950,Rishon LeTsiyon,HaHadarim St. ,3.0,4.0,80,0
rent,Apartment,3600,Bat Yam,Shaul Hadadi St.  10,3.0,2.0,70,0
rent,Housing unit,3800,Holon,Sokolov St.  74,1.5,1.0,40,0
rent,Apartment,7500,Tel Aviv-Yafo,HaHashmonaim St.  96,4.0,7.0,86,2
rent,Apartment,2750,Tel Aviv-Yafo,Lapin St.  10,1.0,0.0,18,0
rent,Apartment,4600,Bat Yam,Balfour St.  131,4.0,2.0,80,0
rent,Room,2675,Tel Aviv-Yafo,Rosenblatt St.  4,1.0,3.0,110,2
rent,Apartment,4200,Bat Yam,Dolfin St.  8,2.5,6.0,70,0
rent,Apartment,3600,Bat Yam,Balfour St. ,3.0,2.0,75,0
rent,Apartment,4400,Rishon LeTsiyon,Ha-Akhim Suleiman St.  15,3.5,3.0,76,0
rent,Housing unit,4000,Tel Aviv-Yafo,Nadav St.  11,2.0,0.0,80,1
rent,Apartment,3600,Bat Yam,Shaul Hadadi St.  10,3.0,2.0,70,0
rent,Apartment,4500,Rishon LeTsiyon,Tel Hai St.  7,3.5,2.0,106,0
rent,Apartment,4900,Ashdod,Ha-Atsmaut St. ,3.0,13.0,115,1
rent,Apartment,7500,Tel Aviv-Yafo,Yesud ha-Maala St.  58,4.0,5.0,90,1
rent,Apartment,100,Herzliya,Rivka Guver St.  1,4.0,4.0,125,2
rent,Apartment,4800,Rishon LeTsiyon,Yoel Drubin St. ,3.5,1.0,91,1
rent,Apartment,4000,Rishon LeTsiyon,Shmuel Shrira St. ,3.5,3.0,90,1
rent,Apartment,3950,Bat Yam,Sheshet ha-Yamim St. ,2.5,3.0,83,0
rent,Apartment,5500,Bat Yam,Ha-Neviim St.  60,3.0,5.0,94,2
rent,Apartment,2900,Bat Yam,HaRav Uziel St.  9,1.0,3.0,16,0
rent,Apartment,3800,Rehovot,Beeri St.  6,3.0,3.0,75,0
rent,Cottage/house,6500,Rehovot,Shimon Eshed St.  2,5.0,2.0,120,0
rent,Rooftop apt,3500,Modiin-Maccabim-Reut,Hartsit St.  44,2.0,4.0,32,2
rent,Apartment,8500,Petah Tikva,Anielewicz St.  4,6.0,4.0,170,1
rent,Apartment,2800,Rishon LeTsiyon,HaGdud Haivri St.  62,1.5,4.0,35,0
rent,Apartment,3700,Tel Aviv-Yafo,Burma St.  40,3.0,3.0,60,2
rent,Apartment,6200,Rishon LeTsiyon,Gluskin St.  23,5.0,1.0,120,2
rent,Apartment,5400,Bat Yam,Arlozorov St.  20,4.0,1.0,112,0
rent,Apartment,4000,Holon,Arye Shenkar St.  70,3.0,4.0,70,0
rent,Penthouse,9000,Bat Yam,Herzl St.  4,6.0,9.0,160,2
rent,Apartment,4100,Bat Yam,Eli Cohen St. ,4.0,3.0,90,0
rent,Apartment,7500,Bat Yam,Arlozorov St.  47,5.0,4.0,100,1
rent,Apartment,3500,Holon,Sderot Dov Hoz ,3.0,2.0,80,0
rent,Apartment,6000,Tel Aviv-Yafo,Aba Akhimeir St.  34,3.0,2.0,70,0
rent,Apartment,3300,Tel Aviv-Yafo,Nahal Oz St.  10,3.0,0.0,67,0
rent,Apartment,5400,Rishon LeTsiyon,Jabotinsky St.  3,4.5,1.0,100,1
rent,Garden apt,3600,Bat Yam,HaHashmonaim St. ,2.0,0.0,50,0
rent,Apartment,5100,Bat Yam,Ha-Neviim St. ,5.0,2.0,90,0
rent,Apartment,3000,Tel Aviv-Yafo,Sderot Nordau  62,2.0,3.0,65,0
rent,Apartment,5100,Ashdod,Exodus St. ,3.0,2.0,95,2
rent,Cottage/house,7000,Oranit,Ha-Oren St. ,5.5,2.0,200,1
rent,Apartment,3600,Bat Yam,Balfour St. ,1.5,3.0,35,0
rent,Apartment,4000,Bat Yam,Balfour St. ,1.5,3.0,35,0
rent,Apartment,3600,Tel Aviv-Yafo,Dganya St. ,1.0,0.0,35,0
rent,Apartment,4500,Holon,Sderot Dov Hoz ,3.0,2.0,75,0
rent,Apartment,7500,Tel Aviv-Yafo,Ha-Kalir St. ,2.0,3.0,55,0
rent,Apartment,4800,Bat Yam,HaGdud Haivri St.  24,3.0,1.0,100,0
rent,Apartment,6500,Givatayim,Keren Kayemet Le-Israel St.  38,4.0,2.0,80,0
rent,Apartment,4200,Holon,Zecharia Harofe St  21,3.0,1.0,60,1
rent,Apartment,5300,Bat Yam,Yerushalayim St.  61,5.0,2.0,101,0
rent,Apartment,4000,Ramat Gan,Negba Road  35,2.5,2.0,55,0
rent,Apartment,4700,Yehud,Derech Moshe Dayan  8,3.0,2.0,84,1
rent,Apartment,4200,Bat Yam,Yoseftal St.  37,3.0,2.0,80,0
rent,Garden apt,4900,Holon,Zeev Jabotinsky St. ,3.0,0.0,75,0
rent,Apartment,6700,Petah Tikva,HaAtsmaut St.  79,5.0,2.0,125,1
rent,Apartment,2600,Bat Yam,Balfour St. ,1.0,2.0,25,0
rent,Apartment,3500,Tel Aviv-Yafo,HaRav Rubinstein St. ,3.0,2.0,75,0
rent,Apartment,2800,Bat Yam,Balfour St. ,1.0,1.0,30,0
rent,Apartment,2800,Bat Yam,Mivtsa Sinai St. ,1.5,2.0,35,0
rent,Apartment,2600,Bat Yam,Berl Katzenelson St. ,1.0,3.0,30,0
rent,Apartment,4500,Bat Yam,Herzl St. ,2.0,1.0,60,0
rent,Apartment,3300,Bat Yam,Arlozorov St.  60,2.0,0.0,65,0
rent,Room,1600,Ramat Gan,Megadim St.  3,4.0,3.0,104,0
rent,Apartment,5600,Petah Tikva,Yaakov Krol St.  18,5.0,5.0,117,1
rent,Apartment,6000,Jerusalem,Eliyahu Beit Tsuri St.  7,4.0,4.0,95,1
rent,Apartment,3600,Jerusalem,Rabi Tsadok St.  11,3.5,2.0,70,0
rent,Penthouse,6200,Tel Aviv-Yafo,Yitzhak Sadeh St.  38,4.0,5.0,100,1
rent,Apartment,3500,Bat Yam,Khatsor St.  8,3.0,2.0,75,1
rent,Apartment,3400,Tel Aviv-Yafo,Mevaser St.  23,2.0,0.0,48,0
rent,Apartment,2950,Jerusalem,Jaffa St.  70,1.5,3.0,30,0
rent,Apartment,3500,Tel Aviv-Yafo,Shlomo HaMelekh St.  20,1.0,0.0,24,0
rent,Apartment,5200,Mevaseret Zion,Mevo Egoz  16,3.5,3.0,90,0
rent,Apartment,4800,Jerusalem,Eliyahu Mani St.  4,3.0,1.0,64,1
rent,Apartment,4000,Rishon LeTsiyon,HaHadarim St.  12,3.0,4.0,70,0
rent,Apartment,6500,Tel Aviv-Yafo,Romema St.  16,4.0,1.0,86,1
rent,Apartment,3700,Bat Yam,Mivtsa Sinai St.  24,3.0,4.0,70,1
rent,Apartment,2800,Ramat Gan,Yaavets St.  6,1.5,2.0,25,0
rent,Apartment,3500,Holon,HaTothanim St.  9,2.0,1.0,55,0
rent,Apartment,6000,Jerusalem,Koresh St.  12,4.0,2.0,72,0
rent,Apartment,3200,Jerusalem,Yaakov Tahon St.  10,1.5,2.0,35,0
rent,Housing unit,3700,Petah Tikva,Yosef Levin St.  12,2.5,0.0,60,0
rent,Apartment,3300,Tel Aviv-Yafo,Kehilat Canada St.  22,2.0,3.0,34,0
rent,Apartment,4700,Givatayim,Shimon Ben Tsvi St.  31,4.0,1.0,120,2
rent,Apartment,11800,Tel Aviv-Yafo,Brandeis St.  11,5.0,0.0,117,2
rent,Apartment,6200,Tel Aviv-Yafo,HaYarkon St.  63,3.0,2.0,75,0
rent,Apartment,2800,Jerusalem,Avraham Stern St.  18,2.0,0.0,40,0
rent,Rooftop apt,5700,Holon,Moshe Hess St.  10,5.0,2.0,120,1
rent,Apartment,3600,Holon,Ha-Histadrut St.  103,3.0,4.0,110,0
rent,Housing unit,3000,Rishon LeTsiyon,Joseph Brodsky St.  12,1.0,0.0,40,1
rent,Apartment,7000,Ramat Hasharon,Naomi St.  6,3.0,2.0,88,1
rent,Apartment,3500,Bat Yam,Herzl St. ,2.0,1.0,65,0
rent,Apartment,2300,Petah Tikva,Kaplan St.  32,1.0,1.0,25,0
rent,Garden apt,7500,Jerusalem,Kdoshei Struma St.  36,4.0,0.0,87,3
rent,Apartment,4300,Bat Yam,Ha-Rav Herzog St.  32,3.0,3.0,95,0
rent,Apartment,3000,Rehovot,Ha-Hagana St.  25,2.5,4.0,50,0
rent,Apartment,5500,Bat Yam,Ha-Neviim St.  60,3.0,5.0,94,2
rent,Apartment,7500,Tel Aviv-Yafo,Zalman Shneour St. ,3.0,2.0,65,1
rent,Apartment,6000,Tel Aviv-Yafo,HaKongres St. ,3.0,3.0,70,1
rent,Apartment,3800,Petah Tikva,HaRav Kitroni St.  50,4.0,3.0,75,0
rent,Apartment,5500,Ramat Gan,Rehovot HaNahar  5,2.5,2.0,70,0
rent,Apartment,4550,Ramat Gan,Struma St.  2,3.0,2.0,75,0
rent,Apartment,4000,Bat Yam,Yerushalayim St. ,3.0,3.0,100,0
rent,Apartment,3300,Bat Yam,Givati St. ,2.5,3.0,70,0
rent,Apartment,4500,Tel Aviv-Yafo,Y.L. Perets St.  38,2.5,2.0,50,1
rent,Apartment,3600,Bat Yam,Ha-Sar Rabinovich St.  14,3.0,2.0,75,1
rent,Apartment,4100,Bat Yam,Sheshet ha-Yamim St.  14,2.5,2.0,70,0
rent,Apartment,5000,Rishon LeTsiyon,Ha-Kinor St. ,3.0,4.0,75,1
rent,Apartment,4600,Kiryat Ono,Ha-Rakefet St.  3,3.5,6.0,85,0
rent,Housing unit,2000,Rishon LeTsiyon,Ha-Rakefet St.  79,1.0,0.0,15,0
rent,Housing unit,1900,Jerusalem,King George St.  8,1.0,0.0,22,0
rent,Apartment,6500,Tel Aviv-Yafo,Shalom Ash St.  19,3.0,2.0,70,2
rent,Apartment,3300,Gedera,Shapira St.  7,3.0,1.0,75,1
rent,Apartment,4400,Ramat Gan,Haroe St.  72,3.0,2.0,65,0
rent,Room,1600,Holon,Harokmim St.  47,1.0,2.0,12,0
rent,Apartment,7500,Tel Aviv-Yafo,Yiftakh St.  2,4.0,3.0,100,1
rent,Apartment,3500,Holon,Sderot Kugel  17,2.5,0.0,56,0
rent,Housing unit,3100,Rehovot,Janus Korczak St.  11,2.0,0.0,50,0
rent,Apartment,9800,Tel Aviv-Yafo,Sderot Ben Gurion  100,5.0,2.0,130,0
rent,Apartment,3500,Ramla,Zahal St.  13,3.0,0.0,70,2
rent,Housing unit,2550,Givatayim,Keren Kayemet Le-Israel St.  27,1.0,0.0,15,0
rent,Apartment,4500,Rishon LeTsiyon,Tsvi Herman Shapira St.  13,3.5,4.0,75,1
rent,Housing unit,2800,Rehovot,Rambam St.  16,2.0,0.0,50,1
rent,Apartment,6000,Ramat Gan,Hadar St.  10,4.5,2.0,108,0
rent,Apartment,6000,Tel Aviv-Yafo,Manya ve-Yisrael Shokhat St.  11,3.5,1.0,70,0
rent,Apartment,5200,Rishon LeTsiyon,Shlomo Eliraz St. ,3.0,7.0,86,1
rent,Apartment,3700,Ashdod,Martin Buber St. ,2.0,9.0,62,1
rent,Apartment,3000,Bat Yam,Rothschild St.  30,2.0,1.0,55,0
rent,Apartment,7250,Tel Aviv-Yafo,Meitav St.  1,3.0,18.0,86,2
rent,Apartment,12000,Tel Aviv-Yafo,Ben Yehuda St.  214,4.0,2.0,85,0
rent,Apartment,2400,Kiryat Ono,Shlomo ha-Melekh St.  2,3.0,4.0,65,0
rent,Housing unit,3000,Rishon LeTsiyon,Ha-Oren St.  16,2.0,1.0,45,0
rent,Apartment,2650,Ramat Gan,Negba Road  42,1.0,2.0,30,0
rent,Apartment,3700,Bat Yam,Etsel St. ,2.5,1.0,7,0
rent,Apartment,4050,Jerusalem,Borochov St.  43,3.0,0.0,50,3
rent,Apartment,4500,Rishon LeTsiyon,Kiryat Sefer St. ,3.0,1.0,81,0
rent,Apartment,3200,Petah Tikva,Mohiliver St.  1,2.0,1.0,50,0
rent,Apartment,6600,Ramat Gan,HaMaayan St.  2,3.0,21.0,79,2
rent,Apartment,5800,Rehovot,Yehuda Leib Yosefson St.  4,5.0,1.0,128,2
rent,Apartment,3800,Holon,Sderot Yoseftal  150,4.0,2.0,85,1
rent,Apartment,5300,Rishon LeTsiyon,HaOrgan St. ,3.0,4.0,85,1
rent,Apartment,6400,Jerusalem,Yaakov Salman St.  14,4.0,1.0,80,2
rent,Apartment,3700,Jerusalem,HaAnafa St.  309,3.0,2.0,75,1
rent,Apartment,4100,Rosh Haayin,Pelakh ha-Limon St.  8,3.5,2.0,75,0
rent,Apartment,4700,Ashdod,Nahal Kishon St. ,4.0,6.0,97,0
rent,Apartment,4000,Petah Tikva,Siegelbaum St.  3,4.0,4.0,100,0
rent,Apartment,3200,Rehovot,Kalman Gavrielov St.  25,3.0,1.0,72,1
rent,Apartment,5600,Tel Aviv-Yafo,Hadassa St.  11,2.0,0.0,62,0
rent,Apartment,2900,Rishon LeTsiyon,David Tidhar St.  13,2.0,3.0,50,1
rent,Apartment,8000,Ashdod,Tsahal St.  5,5.0,9.0,150,2
rent,Apartment,2400,Petah Tikva,Bar Kochva St.  34,1.0,1.0,25,0
rent,Apartment,4800,Herzliya,Shmuel HaNagid St.  22,3.0,1.0,78,1
rent,Room,1900,Tel Aviv-Yafo,Arlozorov St.  190,3.0,3.0,22,0
rent,Apartment,5500,Rehovot,Bnei Moshe St.  24,3.5,1.0,100,0
rent,Apartment,3700,Holon,Ness Tsiyona St.  3,2.5,4.0,70,0
rent,Apartment,3600,Holon,Ha-Arava St.  31,3.0,1.0,60,0
rent,Garden apt,4000,Kefar Sava,Ha-Rishonim St.  1,2.0,0.0,65,0
rent,Apartment,5800,Jerusalem,Levi Eshkol Boulevard  8,3.0,2.0,70,1
rent,Apartment,2250,Jerusalem,Yekhezkel (Yehezkel) Kutscher St.  23,1.0,0.0,25,1
rent,Apartment,4500,Tel Aviv-Yafo,Isaac Harif St.  16,3.0,1.0,75,0
rent,Apartment,11500,Tel Aviv-Yafo,Sderot HaHaskala  17,3.0,18.0,106,1
rent,Housing unit,3500,Bat Yam,Herzl St.  34,1.0,1.0,50,0
rent,Apartment,4000,Bat Yam,HaShikma St.  1,2.5,1.0,65,0
rent,Housing unit,2500,Shoham,Maccabim St.  80,1.0,0.0,25,0
rent,Apartment,6900,Tel Aviv-Yafo,Vitkin St.  7,3.0,1.0,50,0
rent,Apartment,3200,Lod,Admonit St.  13,3.0,6.0,75,1
rent,Apartment,3800,Ashdod,HaMada St.  1,4.0,4.0,100,0
rent,Apartment,3600,Rishon LeTsiyon,Sokolov St.  1,3.0,0.0,70,0
rent,Apartment,5500,Ness Ziona,Bialik St.  5,5.0,2.0,126,1
rent,Apartment,7200,Tel Aviv-Yafo,Dafna St.  34,3.5,2.0,90,0
rent,Apartment,4300,Tel Aviv-Yafo,Harav Reines St.  25,2.0,1.0,48,0
rent,Apartment,4500,Rishon LeTsiyon,Kiryat Sefer St.  4,4.0,2.0,120,1
rent,Room,2500,Tel Aviv-Yafo,Pestalozzi St.  27,3.0,1.0,70,0
rent,Apartment,3500,Ashdod,Jabotinski St.  26,3.0,4.0,70,0
rent,Apartment,6700,Tel Aviv-Yafo,Ha-Keshet St. ,5.0,2.0,130,3
rent,Housing unit,3850,Bat Yam,Herzl St.  48,2.0,1.0,40,0
rent,Apartment,4900,Bat Yam,HaShikma St. ,4.0,2.0,87,0
rent,Apartment,3400,Ramla,Sderot Herzl  124,2.0,0.0,100,2
rent,Apartment,4400,Tel Aviv-Yafo,Haim Barlev Road  170,3.0,4.0,90,0
rent,Apartment,5300,Tel Aviv-Yafo,Kikar Hill  2,2.0,0.0,45,0
rent,Studio,2800,Ramat Gan,Ha-Amal St.  18,1.0,3.0,28,0
rent,Apartment,3200,Rishon LeTsiyon,Alkalai St.  30,2.0,1.0,50,0
rent,Apartment,3800,Bat Yam,HaRav Levi St. ,3.0,8.0,75,1
rent,Apartment,5000,ירושלים,Hazon Ish St.  34,5.0,4.0,120,2
rent,Apartment,4200,Petah Tikva,Yehuda Leib Pinsker St.  73,3.0,2.0,71,1
rent,Apartment,3200,Rishon LeTsiyon,Ha-Tsivoni St.  16,3.0,6.0,90,1
rent,Apartment,5300,Givat Shmuel,HaTsiyonut St.  8,4.0,5.0,90,1
rent,Duplex,5800,Modiin-Maccabim-Reut,Tkhelet St.  49,4.0,1.0,120,2
rent,Apartment,8500,Ramat Gan,HaMaayan St.  4,4.0,7.0,124,2
rent,Apartment,4500,Or Yehuda,Harduf St.  7,3.0,1.0,74,0
rent,Apartment,6700,Tel Aviv-Yafo,Shlomo Ibn Gabirol St.  189,3.0,1.0,70,0
rent,Apartment,6000,Tel Aviv-Yafo,HaYarkon St.  282,3.0,1.0,60,0
rent,Apartment,9000,Tel Aviv-Yafo,Wilson St.  999,3.0,2.0,90,0
rent,Apartment,4900,Jerusalem,Shakhal St.  2,3.0,1.0,75,1
rent,Apartment,4500,Yehud-Monosson,Ashkenazi St.  3,3.5,2.0,80,0
rent,Apartment,2650,Tel Aviv-Yafo,Zalman Shneour St.  19,1.0,0.0,24,0
rent,Apartment,6300,Jerusalem,Berenice St.  2,4.5,1.0,120,1
rent,Apartment,4850,Rishon LeTsiyon,Beit Yosef St.  3,4.5,2.0,120,1
rent,Apartment,8200,Jerusalem,Ha-Haavara St.  34,5.0,0.0,120,1
rent,Apartment,4600,Holon,Kdoshei Kahir St.  9,4.5,3.0,115,1
rent,Apartment,5000,Bat Yam,Sokolov St.  5,3.5,2.0,78,1
rent,Apartment,4300,Petah Tikva,Katz Michal Leib St.  19,3.0,1.0,74,1
rent,Apartment,3500,Tel Aviv-Yafo,HaRav Rubinstein St. ,3.0,2.0,70,0
rent,Apartment,2900,Bat Yam,HaAtsmaut Boulevard  8,2.0,0.0,40,0
rent,Apartment,3800,Tel Aviv-Yafo,Kaminska St.  8,3.0,4.0,75,0
rent,Cottage/house,4700,Ramla,HaRav Haim Shapira St.  12,3.0,1.0,65,0
rent,Apartment,2450,Ramat Gan,Herzl St.  12,1.0,1.0,25,0
rent,Housing unit,3200,Rishon LeTsiyon,Yonatan St.  13,2.0,1.0,50,0
rent,Apartment,3500,Herzliya,HaRav Kook St.  100,2.0,2.0,46,0
rent,Apartment,5200,Jerusalem,Ha-Ilui St.  2,4.0,2.0,100,2
rent,Apartment,3500,Jerusalem,Abba Ahimeir St.  3,3.0,2.0,65,1
rent,Apartment,3800,Bat Yam,HaGdud Haivri St.  14,2.0,0.0,52,0
rent,Apartment,3300,Tel Aviv-Yafo,Galinit St. ,2.5,3.0,50,0
rent,Apartment,4100,Bat Yam,Jabotinsky St.  20,4.0,3.0,100,0
rent,Apartment,5800,Kiryat Ono,Yigal Alon St.  7,4.5,6.0,129,2
rent,Cottage/house,4000,Azor,Remez St.  5,3.0,1.0,90,1
rent,Apartment,3800,Bat Yam,Sheshet ha-Yamim St. ,2.5,3.0,75,0
rent,Apartment,6100,Tel Aviv-Yafo,Morits Daniel St.  20,3.0,3.0,50,0
rent,Apartment,5000,Ramat Gan,Ness Alley  6,4.0,1.0,100,1
rent,Apartment,3800,Petah Tikva,Haim Arlozorov St.  2,3.0,0.0,80,0
rent,Apartment,5850,Bat Yam,Ha-Rav Nisanbaum St.  37,2.0,22.0,50,1
rent,Apartment,6500,Bat Yam,Yohanan HaSandlar St.  6,4.0,3.0,100,1
rent,Apartment,2800,Ashdod,Ibn Gvirol St.  13,2.0,2.0,48,0
rent,Apartment,3800,Bat Yam,Berl Katzenelson St.  57,3.0,2.0,70,0
rent,Garden apt,3400,Ashdod,Ahi Eilat St.  18,2.0,0.0,40,1
rent,Apartment,5500,Tel Aviv-Yafo,HaHashmal St.  5,2.0,4.0,55,1
rent,Apartment,3500,Petah Tikva,Malachi St.  4,3.0,0.0,80,0
rent,Apartment,3500,Petah Tikva,Ihilov St.  7,3.0,3.0,65,1
rent,Apartment,8500,Tel Aviv-Yafo,Shaul Avigur St.  5,4.0,6.0,100,2
rent,Apartment,4200,Tel Aviv-Yafo,Simtat Beit HaBad  2,2.0,1.0,49,0
rent,Apartment,9100,Tel Aviv-Yafo,HaHashmonaim St.  96,4.0,9.0,107,2
rent,Apartment,3700,Yavne,Ha-Rakefet St.  10,3.0,3.0,74,0
rent,Apartment,4000,Bat Yam,HaMaapilim St.  30,3.5,1.0,100,1
rent,Garden apt,6000,Jerusalem,HaHagana St.  10,4.0,0.0,80,2
rent,Apartment,2700,Bat Yam,Ha-Rav Herzog St.  14,1.0,0.0,30,0
rent,Apartment,8500,Jerusalem,HaRav Kuk St.  7,4.0,6.0,120,1
rent,Apartment,4700,Rishon LeTsiyon,Ha-Rotem St.  3,3.0,5.0,80,1
rent,Apartment,3500,Azor,Kaplan St.  4,3.0,2.0,80,1
rent,Apartment,2200,Petah Tikva,Bar Kochva St.  34,1.0,1.0,23,0
rent,Apartment,3500,Petah Tikva,Yehuda ha-Levi St.  15,2.0,2.0,70,0
rent,Apartment,3900,Yehud-Monosson,Kdoshei Mitsrayim St.  19,3.0,2.0,78,0
rent,Apartment,2700,Petah Tikva,Brener St.  9,2.5,2.0,65,0
rent,Apartment,9500,Jerusalem,Heleni ha-Malka St.  24,4.5,2.0,120,0
rent,Apartment,1700,Ramat Gan,Sderot Yerushalayim  11,4.5,1.0,110,5
rent,Apartment,5000,Jerusalem,Mexico St.  14,4.0,2.0,80,0
rent,Apartment,3600,Tel Aviv-Yafo,Malakhi St.  6,1.0,2.0,29,0
