listing_type,Property_type,Price,City,Address,Rooms,Floor,Area,Parking_spots
buy,Apartment,1790000,Rishon LeTsiyon,Yona Tsvi Feinstein St. ,4.0,5.0,95,1
buy,Apartment,1450000,Rishon LeTsiyon,Naftali Hillel St.  7,2.5,0.0,78,0
buy,Apartment,1220000,Rishon LeTsiyon,Tsadi Gimel Banot St. ,2.5,4.0,74,0
buy,Apartment,1590000,Rishon LeTsiyon,Tel Hai St. ,3.0,2.0,85,0
buy,Apartment,2150000,Rishon LeTsiyon,Shlomo Eliraz St. ,4.0,8.0,107,2
buy,Rooftop apt,2590000,Rishon LeTsiyon,Ussishkin St. ,5.0,4.0,185,2
buy,Garden apt,4250000,Tel Aviv-Yafo,Kitzis St.  2,4.0,0.0,116,1
buy,Apartment,1860000,Holon,Achi Dakar St. ,4.0,5.0,95,1
buy,Garden apt,2550000,Rishon LeTsiyon,Shmu'el Shrira St. ,5.0,0.0,128,1
buy,Apartment,2500000,Rishon LeTsiyon,Olei HaGardom St.  52,5.0,5.0,138,1
buy,Apartment,2350000,Rishon LeTsiyon,Olei HaGardom St.  54,5.0,5.0,126,1
buy,Apartment,1575000,Rishon LeTsiyon,Khana Szenes St.  13,4.0,5.0,80,1
buy,Penthouse,2100000,Rishon LeTsiyon,Brandeis St.  18,4.0,7.0,87,1
buy,Penthouse,2450000,Holon,Achi Dakar St.  12,4.0,7.0,99,1
buy,Garden apt,3950000,Tel Aviv-Yafo,Kitzis St.  2,4.0,0.0,105,1
buy,Garden apt,2500000,Holon,Eilat St.  68,6.0,0.0,132,1
buy,Penthouse,3400000,Rishon LeTsiyon,Olei HaGardom St.  52,5.0,7.0,151,1
buy,Garden apt,2050000,Holon,Eilat St.  68,5.0,0.0,110,1
buy,Apartment,2650000,Rishon LeTsiyon,Mordekhai Moteleh Rosenstein St. ,5.0,3.0,104,1
buy,Apartment,2150000,Rishon LeTsiyon,Brandeis St.  18,5.0,5.0,120,1
buy,Apartment,1950000,Rishon LeTsiyon,Brandeis St.  18,4.5,5.0,111,1
buy,Garden apt,1720000,Holon,Eilat St.  68,3.0,0.0,89,1
buy,Penthouse,2900000,Kiryat Ono,Pinkas St.  35,5.0,7.0,108,1
buy,Apartment,1900000,Kiryat Ono,Pinkas St. ,4.0,4.0,90,1
buy,Apartment,1355000,Rishon LeTsiyon,Tsadi Gimel Banot St. ,3.5,4.0,83,0
buy,Apartment,2050000,Rishon LeTsiyon,Brandeis St.  18,5.0,5.0,118,1
buy,Apartment,2070000,Rishon LeTsiyon,Kiryat Sefer St.  13,4.0,4.0,102,1
buy,Apartment,2190000,Rishon LeTsiyon,David Wolffsohn St. ,4.5,3.0,117,0
buy,Apartment,1720000,Holon,Eilat St.  68,4.0,5.0,100,1
buy,Rooftop apt,2980000,Rishon LeTsiyon,Shlomo Kaplanski St. ,6.0,6.0,142,2
buy,Apartment,2350000,Rishon LeTsiyon,Kiryat Sefer St.  13,5.0,4.0,112,1
buy,Apartment,2190000,Rishon LeTsiyon,HaOrgan St. ,4.0,2.0,105,1
buy,Apartment,2290000,Rishon LeTsiyon,Manya Shohat St.  9,5.0,4.0,125,1
buy,Penthouse,2800000,Rishon LeTsiyon,Vitkin St.  8,4.0,7.0,106,1
buy,Penthouse,2550000,Rishon LeTsiyon,Manya Shohat St.  9,4.0,6.0,97,1
buy,Apartment,2050000,Rishon LeTsiyon,Manya Shohat St.  9,5.0,4.0,107,1
buy,Apartment,1620000,Rishon LeTsiyon,Yona Tsvi Feinstein St. ,3.0,4.0,75,1
buy,Apartment,1830000,Rishon LeTsiyon,Manya Shohat St.  9,4.0,4.0,95,1
buy,Apartment,1540000,Rishon LeTsiyon,Dvora Baron St.  7,3.0,1.0,80,0
buy,Apartment,2320000,Rishon LeTsiyon,Ha-Kormim St. ,5.0,1.0,112,1
buy,Apartment,1630000,Rishon LeTsiyon,Sderot Zalman Shneur ,4.5,1.0,96,0
buy,Apartment,1510000,Rishon LeTsiyon,Kiryat Sefer St. ,3.0,4.0,80,0
buy,Apartment,1730000,Rishon LeTsiyon,Tiomkin St. ,3.5,3.0,83,0
buy,Apartment,1750000,Rishon LeTsiyon,Margolin St.  10,4.0,2.0,97,2
buy,Penthouse,2900000,Rishon LeTsiyon,Kiryat Sefer St.  13,5.0,6.0,96,1
buy,Apartment,1920000,Rishon LeTsiyon,Tslalikhin St.  10,4.0,2.0,91,0
buy,Cottage/house,3750000,Rishon LeTsiyon,Kheil ha-Yam St. ,6.0,3.0,204,1
buy,Apartment,3850000,Tel Aviv-Yafo,Dizengoff St.  336,3.0,5.0,75,0
buy,Apartment,5900000,Tel Aviv-Yafo,Sderot Nordau ,4.0,1.0,107,1
buy,Apartment,4500000,Tel Aviv-Yafo,Sderot Nordau ,3.0,5.0,67,1
buy,Mini penthouse,27000000,Tel Aviv-Yafo,Eilat St.  61,5.0,40.0,330,3
buy,Apartment,1800000,Petah Tikva,Kaplan St. ,4.0,2.0,100,1
buy,Apartment,1699999,Petah Tikva,Sokolov St. ,5.0,1.0,100,1
buy,Apartment,1770000,Petah Tikva,Carmeli St. ,5.0,1.0,121,1
buy,Apartment,2050000,Petah Tikva,Ha-Rav Yakov Toledano St. ,4.0,4.0,105,1
buy,Apartment,1710000,Petah Tikva,Yosef Sapir St. ,3.0,5.0,96,1
buy,Rooftop apt,1450000,Petah Tikva,Binyamin Minz St. ,3.5,3.0,110,0
buy,Apartment,1699999,Petah Tikva,HaTsanhanim St. ,4.0,3.0,93,1
buy,Apartment,1985000,Petah Tikva,Lohamei HaGhetto St. ,5.0,1.0,14,1
buy,Apartment,1999999,Petah Tikva,Orlansky St. ,5.0,5.0,134,1
buy,Apartment,2900000,Tel Aviv-Yafo,Reading St. ,2.5,2.0,60,0
buy,Apartment,1910000,Petah Tikva,Carmeli St. ,4.0,1.0,92,1
buy,Apartment,2090000,Ness Ziona,Emek ha-Shoshanim St.  17,4.5,3.0,110,1
buy,Apartment,1530000,Rishon LeTsiyon,Tsvi Frank St.  23,3.5,1.0,86,0
buy,Apartment,1490000,Holon,He-Khatsav St. ,2.5,1.0,60,0
buy,Apartment,2470000,Beer Yaakov,Yahalom St. ,5.0,3.0,121,2
buy,Apartment,1570000,Holon,Moshe Sharet St. ,3.5,9.0,64,1
buy,Triplex,2199000,Jerusalem,Borochov St.  59,5.0,3.0,112,0
buy,Apartment,980000,Shoresh,Ha-Pisga St.  1,2.5,2.0,57,0
buy,Apartment,2290000,Beer Yaakov,Efrayim Kishon St. ,5.0,5.0,124,4
buy,Apartment,1370000,Ramla,HaEtrog St.  8,4.0,3.0,97,1
buy,Apartment,3890000,Beer Yaakov,Sderot Yitshak Rabin ,5.0,13.0,160,2
buy,Villa,5700000,Kfar Sirkin,HaSadot Road  86,7.0,2.0,255,2
buy,Penthouse,4500000,Ramat Hasharon,Atsmon St.  14,5.0,2.0,140,3
buy,Penthouse,4500000,Ramat Hasharon,Atsmon St.  14,5.0,2.0,130,3
buy,Apartment,1415000,Ashdod,Zalman Aran St. ,4.0,1.0,106,1
buy,Apartment,995000,Ashdod,Natan Elbaz St. ,2.5,0.0,55,1
buy,Garden apt,2690000,Ashdod,Ha-Atsmaut St. ,5.0,0.0,150,2
buy,Apartment,1450000,Ashdod,Avraham Shapira St. ,4.0,2.0,118,1
buy,Apartment,1615000,Ashdod,Elyakim ha-Melekh St. ,4.0,5.0,126,1
buy,Apartment,1500000,Ashdod,Avraham Shapira St. ,4.0,1.0,100,1
buy,Apartment,1550000,Bat Yam,HaHashmonaim St.  56,3.0,1.0,84,0
buy,Apartment,1420000,Bat Yam,HaHashmonaim St.  24,3.5,3.0,88,0
buy,Apartment,1570000,Bat Yam,Tchernikhovski St. ,3.0,6.0,75,0
buy,Apartment,2075000,Bat Yam,Tchernikhovski St. ,4.0,6.0,102,0
buy,Duplex,4900000,Tel Aviv-Yafo,Max Brod St.  11,4.0,6.0,160,2
buy,Apartment,2575000,Holon,Goldstein St. ,4.0,5.0,98,1
buy,Apartment,2200000,Rishon LeTsiyon,Tiomkin St. ,5.0,6.0,118,1
buy,Apartment,2160000,Rishon LeTsiyon,Mivtsa Nahshon St. ,4.0,1.0,105,1
buy,Apartment,1700000,Rishon LeTsiyon,Keren Kayemet le-Yisrael St. ,3.0,5.0,90,0
buy,Apartment,1780000,Rishon LeTsiyon,HaTurmos St. ,4.0,3.0,95,1
buy,Cottage/house,3470000,Rishon LeTsiyon,Hativat Kiryati St. ,6.0,3.0,250,2
buy,Apartment,1700000,Rishon LeTsiyon,Sderot Zalman Shneur ,4.0,2.0,82,1
buy,Apartment,3200000,Rishon LeTsiyon,Even Hen St. ,5.5,8.0,132,2
buy,Apartment,1570000,Rishon LeTsiyon,Khavakuk St. ,3.0,1.0,70,1
buy,Apartment,1420000,Rishon LeTsiyon,Shai Agnon St. ,4.0,3.0,80,0
buy,Apartment,1460000,Rishon LeTsiyon,Horowitz St. ,3.0,2.0,79,0
buy,Cottage/house,3950000,Rishon LeTsiyon,HaOgen St. ,7.0,4.0,270,2
buy,Apartment,1990000,Rishon LeTsiyon,Ginosar St. ,3.5,5.0,86,1
buy,Apartment,3000000,Rishon LeTsiyon,Israel Galili St. ,5.0,4.0,125,1
buy,Triplex,3190000,Rishon LeTsiyon,Nahal Sorek St. ,6.0,3.0,170,1
buy,Apartment,4000000,Rishon LeTsiyon,Pola Ben Gurion St. ,5.0,12.0,125,2
buy,Cottage/house,5000000,Rishon LeTsiyon,Mivtsa Invei Zaam St. ,7.0,4.0,300,2
buy,Apartment,2100000,Rishon LeTsiyon,Mivtsa Nahshon St. ,4.0,2.0,95,1
buy,Apartment,2100000,Rishon LeTsiyon,Ha-Savyon St. ,4.0,13.0,110,1
buy,Rooftop apt,2530000,Rishon LeTsiyon,Ha-Bashan St. ,5.0,2.0,110,1
buy,Apartment,1440000,Rishon LeTsiyon,Rashi St. ,3.0,1.0,72,0
buy,Apartment,2250000,Rishon LeTsiyon,Ha-Nakhshol St. ,4.0,8.0,100,1
buy,Apartment,1760000,Rehovot,Ha-Avoda St. ,4.0,2.0,120,1
buy,Apartment,1578000,Rishon LeTsiyon,Al Kanfei Nesharim St. ,3.5,1.0,94,1
buy,Apartment,3200000,Rishon LeTsiyon,HaShayetet St  2,4.0,7.0,112,1
buy,Apartment,2070000,Rishon LeTsiyon,Jerusalem St. ,5.0,2.0,125,1
buy,Apartment,1690000,Rishon LeTsiyon,Tslalikhin St. ,4.0,3.0,92,1
buy,Apartment,1370000,Rishon LeTsiyon,David ha-Reuveni St. ,4.0,4.0,90,1
buy,Penthouse,3500000,Beer Yaakov,HaAlonim Boulevard ,6.0,13.0,150,2
buy,Garden apt,3500000,Rishon LeTsiyon,Pninat ha-Yam St. ,6.0,1.0,172,2
buy,Apartment,3600000,Bat Yam,Yitshak Sadeh St. ,5.0,16.0,130,2
buy,Villa,3500000,Rishon LeTsiyon,HaEshel St. ,5.5,3.0,200,0
buy,Cottage/house,3150000,Rishon LeTsiyon,Stefan Weiz St. ,3.5,1.0,103,0
buy,Duplex,2250000,Rishon LeTsiyon,Jabotinsky St. ,6.0,3.0,140,1
buy,Apartment,2600000,Rishon LeTsiyon,Aharon ha-Cohen St. ,5.0,3.0,125,2
buy,Apartment,2500000,Rishon LeTsiyon,Hei be-Iyar St. ,4.0,9.0,100,1
buy,Apartment,1650000,Rishon LeTsiyon,Itamar Ben Avi St. ,3.5,1.0,90,1
buy,Apartment,1650000,Rishon LeTsiyon,HaHadarim St. ,3.0,2.0,80,0
buy,Cottage/house,2950000,Rishon LeTsiyon,Mordei ha-Geta'ot St. ,6.0,3.0,160,1
buy,Apartment,2090000,Rishon LeTsiyon,Nehama St.  15,4.0,3.0,100,1
buy,Mini penthouse,2300000,Rishon LeTsiyon,Shlomo Eliraz St. ,4.0,12.0,110,2
buy,Apartment,2820000,Rishon LeTsiyon,Mivtsa Hiram St. ,5.0,2.0,135,2
buy,Villa,7000000,Rishon LeTsiyon,Yair St. ,7.0,3.0,290,1
buy,Apartment,1750000,Rishon LeTsiyon,Davidzon St. ,4.0,2.0,100,1
buy,Apartment,1550000,Rishon LeTsiyon,Jabotinsky St. ,3.0,3.0,78,0
buy,Apartment,1790000,Rishon LeTsiyon,Smilanski St. ,4.0,2.0,90,1
buy,Apartment,2380000,Rishon LeTsiyon,Sderot HaYovel ,4.0,12.0,100,2
buy,Apartment,1390000,Rishon LeTsiyon,Tora VaAvoda St. ,3.0,2.0,60,0
buy,Apartment,2050000,Rishon LeTsiyon,Ha-Khelmonit St. ,4.0,3.0,104,1
buy,Apartment,1970000,Rishon LeTsiyon,Ein ha-Kore St. ,3.5,2.0,86,1
buy,Apartment,2520000,Rishon LeTsiyon,Pika St. ,5.0,1.0,125,1
buy,Apartment,1560000,Rishon LeTsiyon,Rothschild St. ,3.0,4.0,80,0
buy,Cottage/house,4250000,Rishon LeTsiyon,Ha-Lulav St. ,7.0,3.0,195,2
buy,Apartment,1690000,Rishon LeTsiyon,Mohiliver St. ,4.0,6.0,110,1
buy,Apartment,2050000,Rishon LeTsiyon,Mivtsa Nahshon St. ,4.0,4.0,100,1
buy,Apartment,1420000,Rishon LeTsiyon,Chlenov St. ,3.0,4.0,77,0
buy,Apartment,1650000,Rishon LeTsiyon,Pnina U-Moshe St. ,4.0,4.0,94,0
buy,Mini penthouse,2500000,Rishon LeTsiyon,Akhad ha-Am St. ,5.0,2.0,125,1
buy,Apartment,2690000,Jerusalem,Yefe Nof St.  14,3.0,1.0,75,1
buy,Cottage/house,5300000,Rishon LeTsiyon,Burla St. ,6.0,2.0,170,2
buy,Apartment,1600000,Bat Yam,Rothschild St. ,3.0,1.0,80,0
buy,Penthouse,3900000,Bat Yam,Shmuel Yosef Agnon St. ,4.0,7.0,130,1
buy,Mini penthouse,3390000,Rishon LeTsiyon,Kheil ha-Avir St.  1,4.0,20.0,102,4
buy,Garden apt,2240000,Bat Yam,Ha-Khalutsim St. ,4.0,1.0,128,2
buy,Apartment,1560000,Bat Yam,Bar Yehuda St. ,3.0,4.0,75,1
buy,Apartment,3300000,Ramat Hasharon,Sokolov St.  20,5.0,3.0,148,1
buy,Apartment,2350000,Bat Yam,Kiryati St.  30,5.0,4.0,115,1
buy,Apartment,1850000,Givat Zeev,Savyon St.  4,4.0,1.0,114,0
buy,Apartment,1240000,Petah Tikva,Moshe Marcus St.  5,3.5,4.0,81,0
buy,Duplex,1850000,Ramla,Dugit St.  9,4.0,2.0,136,1
buy,Apartment,1690000,Lod,Yaakov Plomnik St.  4,5.0,4.0,112,1
buy,Cottage/house,2400000,Rosh Haayin,Ramat ha-Golan St. ,6.0,2.0,180,0
buy,Apartment,2200000,Givat Shmuel,Harimon St.  10,4.0,3.0,102,1
buy,Apartment,1720000,Bat Yam,HaRav Uziel St.  12,4.0,2.0,90,0
buy,Apartment,1420000,Holon,Tsvi Shats St.  11,3.5,3.0,75,0
buy,Apartment,1400000,Rehovot,Rachel Hirshenzon St. ,4.0,3.0,82,0
buy,Cottage/house,2650000,Kiryat Ekron,Rambam St. ,5.5,2.0,153,2
buy,Apartment,1730000,Rehovot,Eliezer Ben Yehuda St. ,3.5,4.0,90,0
buy,Apartment,1650000,Ness Ziona,Gordon St. ,3.5,3.0,80,2
buy,Apartment,1590000,Rehovot,Yaakov St. ,3.5,2.0,100,0
buy,Apartment,2300000,Rehovot,Carmel St. ,4.5,9.0,100,2
buy,Apartment,3800000,Jerusalem,Makhal St.  26,0.5,2.0,147,1
buy,Apartment,1770000,Holon,Mifrats Shlomo St.  84,4.0,1.0,95,1
buy,Apartment,1630000,Holon,Khelets St.  4,4.0,5.0,85,1
buy,Apartment,2600000,Holon,HaMarganit St.  26,5.0,10.0,120,4
buy,Villa,8000000,Tel Aviv-Yafo,Nevatim St.  21,6.0,4.0,453,2
buy,Apartment,2850000,Holon,Ehud Manor St.  1,5.0,4.0,130,2
buy,Apartment,1650000,Holon,Yehoshua Hankin St.  84,3.5,1.0,95,0
buy,Apartment,1450000,Holon,Ibn Ezra St.  8,3.5,2.0,80,1
buy,Apartment,1870000,Holon,Zecharia Harofe St  11,4.0,1.0,95,0
buy,Apartment,1550000,Holon,Tseelim St.  32,4.0,4.0,100,0
buy,Apartment,1290000,Holon,Ha-Portsim St.  23,3.0,1.0,65,0
buy,Apartment,2050000,Holon,Hadar St.  17,4.0,3.0,100,1
buy,Apartment,1610000,Holon,Eliezer Hoffien St.  5,3.0,2.0,60,1
buy,Apartment,1190000,Holon,Ha-Matmid St.  5,2.0,2.0,50,0
buy,Apartment,1590000,Holon,Sokolov St.  80,3.0,3.0,85,1
buy,Penthouse,1990000,Ramla,Sderot Herzl ,5.0,5.0,150,1
buy,Apartment,920000,Lod,Exodus St. ,3.0,1.0,67,0
buy,Studio,690000,Ramla,HaCarmel St. ,1.5,6.0,40,1
buy,Garden apt,1750000,Ramla,Sderot Herzl ,5.0,0.0,100,1
buy,Garden apt,1210000,Ramla,Eli Cohen St. ,3.0,0.0,76,1
buy,Apartment,1400000,Ramla,Trumpeldor St.  23,4.0,1.0,90,1
buy,Duplex,1700000,Ramla,Simha Holtsberg St. ,4.0,18.0,120,4
buy,Duplex,1690000,Ramla,Abba Ahimeir St. ,5.0,8.0,128,1
buy,Garden apt,1240000,Ramla,Yitshak Ben Zvi St. ,3.5,0.0,80,0
buy,Apartment,960000,Gedera,Shapira St.  7,3.0,3.0,72,0
buy,Apartment,3070000,Ramat Gan,Ha-Rishonim St.  10,4.0,4.0,92,1
buy,Apartment,1550000,Ashdod,Rogozin St.  11,4.5,1.0,124,1
buy,Apartment,1850000,Bat Yam,Brenner St.  1,4.0,6.0,100,1
buy,Garden apt,2800000,Jerusalem,Mekor Haim St.  34,4.0,1.0,100,2
buy,Apartment,3100000,Tel Aviv-Yafo,Merkaz Baalei Melaha St. ,2.0,3.0,55,0
buy,Apartment,2950000,Tel Aviv-Yafo,Dizengoff St. ,3.0,1.0,70,0
buy,Apartment,2350000,Tel Aviv-Yafo,Shlomo Ibn Gabirol St. ,2.0,3.0,44,0
buy,Apartment,4590000,Tel Aviv-Yafo,Alexander Yannai St. ,4.0,4.0,90,0
buy,Apartment,3750000,Tel Aviv-Yafo,Sderot Nordau ,3.0,3.0,88,0
buy,Apartment,3570000,Tel Aviv-Yafo,Dizengoff St. ,3.0,1.0,90,0
buy,Apartment,2650000,Tel Aviv-Yafo,Ben Yehuda St. ,2.5,4.0,56,0
buy,Apartment,3650000,Tel Aviv-Yafo,Bavli St. ,3.0,9.0,85,1
buy,Mini penthouse,4750000,Tel Aviv-Yafo,Yaakov Mozer St. ,3.0,6.0,73,1
buy,Apartment,3120000,Tel Aviv-Yafo,Wilson St. ,3.0,0.0,64,0
buy,Apartment,5000000,Tel Aviv-Yafo,Vormaiza St. ,3.0,1.0,98,1
buy,Garden apt,8350000,Tel Aviv-Yafo,Yaakov Mozer St. ,5.0,0.0,140,1
buy,Apartment,4900000,Tel Aviv-Yafo,Netsach Israel St. ,3.0,2.0,92,2
buy,Apartment,2000000,Tel Aviv-Yafo,Fikus St.  17,3.5,1.0,67,0
buy,Apartment,1800000,Holon,Trumpeldor St.  9,3.5,2.0,100,1
buy,Garden apt,2860000,Ramat Gan,Khurgin St. ,4.5,1.0,110,1
buy,Apartment,1750000,Ramat Gan,HaRehasim St. ,4.0,2.0,65,0
buy,Apartment,2190000,Ramat Gan,Aminadav St. ,4.0,0.0,12,0
buy,Apartment,2800000,Ramat Gan,Tel Khai St. ,5.0,6.0,105,1
buy,Apartment,3200000,Ramat Gan,Kherut St. ,4.0,9.0,100,1
buy,Apartment,2500000,Ramat Gan,HaHayil St. ,4.0,3.0,84,1
buy,Rooftop apt,4350000,Bat Yam,Basel St.  1,6.0,7.0,140,3
buy,Apartment,1150000,Bat Yam,HaRav Uziel St.  20,2.0,0.0,50,0
buy,Apartment,1450000,Tel Aviv-Yafo,Barukh Karo St.  9,2.0,2.0,50,0
buy,Apartment,1500000,Bat Yam,Bar Ilan St.  6,4.0,4.0,100,0
buy,Apartment,1450000,Holon,HaGra St.  27,3.0,2.0,70,1
buy,Apartment,1300000,Tel Aviv-Yafo,Sumkan St.  38,2.5,2.0,65,0
buy,Apartment,1550000,Bat Yam,Kiryati St.  34,3.5,2.0,90,0
buy,Cottage/house,3690000,Holon,Golomb St.  46,9.0,3.0,225,0
buy,Apartment,1090000,Bat Yam,Rothschild St.  61,2.5,4.0,56,0
buy,Apartment,1970000,Rishon LeTsiyon,Karl Netter St.  32,4.0,3.0,102,1
buy,Apartment,1950000,Bat Yam,Ahad HaAm St.  11,4.5,1.0,100,1
buy,Apartment,1850000,Holon,Eliyahu Krauze St.  31,4.0,1.0,85,2
buy,Apartment,1430000,Bat Yam,HaHashmonaim St. ,3.0,2.0,70,0
buy,Apartment,1950000,Bat Yam,Shmuel Yosef Agnon St.  23,4.5,1.0,95,1
buy,Garden apt,2390000,Holon,Arba Aratsot St.  9,5.0,0.0,55,3
buy,Apartment,2390000,Bat Yam,Sokolov St. ,4.0,1.0,125,0
buy,Apartment,1450000,Bat Yam,Trumpeldor St. ,85.0,2.0,85,0
buy,Apartment,2250000,Bat Yam,Ha-Sar Shapira St. ,4.0,5.0,90,1
buy,Apartment,1660000,Bat Yam,HaMaapilim St. ,5.0,1.0,100,0
buy,Penthouse,4600000,Bat Yam,Sokolov St. ,4.0,6.0,235,1
buy,Apartment,3800000,Rishon LeTsiyon,Heil HaTothanim St. ,5.0,17.0,130,2
buy,Apartment,2650000,Bat Yam,Jabotinsky St. ,4.0,1.0,114,1
buy,Apartment,1500000,Tel Aviv-Yafo,Nardur St. ,3.0,1.0,65,0
buy,Apartment,1490000,Bat Yam,HaRav Uziel St. ,3.0,1.0,70,0
buy,Rooftop apt,2150000,Bat Yam,Halper St. ,4.0,4.0,90,0
buy,Apartment,1250000,Bat Yam,Ha-Hagana St. ,2.0,0.0,55,0
buy,Apartment,1220000,Bat Yam,Tanin St. ,2.5,3.0,60,0
buy,Apartment,1370000,Bat Yam,Daniel St. ,3.0,0.0,70,0
buy,Apartment,1720000,Holon,HaHashmonaim St. ,35.0,1.0,85,1
buy,Apartment,1830000,Bat Yam,HaAtsmaut Boulevard ,4.0,1.0,100,0
buy,Rooftop apt,2950000,Bat Yam,Weizman St. ,9.0,1.0,200,0
buy,Apartment,1690000,Bat Yam,Alterman St. ,4.0,1.0,80,1
buy,Apartment,1560000,Bat Yam,Givati St. ,3.0,2.0,75,0
buy,Penthouse,3200000,Bat Yam,Ha-Reshet St. ,4.0,6.0,100,1
buy,Apartment,1350000,Bat Yam,HaGiborim St.  4,2.0,1.0,40,0
buy,Apartment,1450000,Bat Yam,Elmaliakh St. ,3.0,2.0,70,0
buy,Apartment,1445000,Kiryat Malakhi,Rimon St.  4,4.0,5.0,110,2
buy,Apartment,3650000,Bat Yam,Derech Ben Gurion ,4.0,6.0,100,1
buy,Apartment,2800000,Bat Yam,Derech Ben Gurion ,4.0,4.0,95,0
buy,Apartment,3500000,Bat Yam,Yitshak Sadeh St. ,5.0,35.0,139,2
buy,Penthouse,12000000,Bat Yam,Yitshak Sadeh St. ,6.0,35.0,260,2
buy,Apartment,1390000,Bat Yam,Balfour St. ,3.0,4.0,78,1
buy,Apartment,1300000,Bat Yam,HaRav Uziel St. ,2.0,2.0,72,0
buy,Apartment,2850000,Bat Yam,Ha-Neviim St. ,4.0,6.0,115,2
buy,Apartment,1635000,Bat Yam,Shmuel Yosef Agnon St. ,3.0,3.0,60,0
buy,Apartment,1595000,Bat Yam,David Raziel St.  2,3.0,7.0,75,1
buy,Apartment,2850000,Bat Yam,Ha-Neviim St. ,4.0,14.0,104,1
buy,Apartment,1675000,Bat Yam,Alterman St. ,4.0,1.0,80,1
buy,Apartment,4000000,Bat Yam,Derech Ben Gurion ,4.0,11.0,110,1
buy,Apartment,1430000,Bat Yam,Moshe Sneh St. ,3.0,0.0,70,0
buy,Apartment,1450000,Bat Yam,Kdoshei Kahir St. ,4.0,3.0,86,0
buy,Apartment,1875000,Bat Yam,Anilevich St. ,4.0,6.0,95,1
buy,Penthouse,2650000,Bat Yam,Ha-Neviim St. ,4.0,8.0,95,1
buy,Apartment,1980000,Bat Yam,Jabotinsky St. ,3.0,5.0,85,1
buy,Apartment,1900000,Bat Yam,Ha-Neviim St. ,4.0,4.0,90,0
buy,Apartment,1550000,Bat Yam,Balfour St. ,3.5,3.0,80,0
buy,Apartment,3990000,Rishon LeTsiyon,HaShayetet St  2,4.0,10.0,110,2
buy,Apartment,1550000,Rishon LeTsiyon,Manya Shohat St. ,3.0,3.0,77,0
buy,Apartment,2450000,Bat Yam,HaRav Kuk St.  9,4.0,1.0,105,1
buy,Apartment,1300000,Bat Yam,Bialik St. ,2.0,3.0,55,0
buy,Rooftop apt,3000000,Holon,Barak St. ,7.0,1.0,172,0
buy,Apartment,3150000,Bat Yam,Yohanan HaSandlar St.  6,4.0,28.0,90,1
buy,Apartment,1650000,Bat Yam,HaHashmonaim St. ,4.0,2.0,85,2
buy,Apartment,1490000,Bat Yam,Yoseftal St.  42,3.0,2.0,70,1
buy,Apartment,1200000,Bat Yam,Derech Ben Gurion ,1.0,7.0,35,0
buy,Penthouse,3790000,Bat Yam,Masaryk St. ,5.0,4.0,160,2
buy,Apartment,2800000,Bat Yam,Yitshak Sadeh St.  6,4.0,2.0,115,1
buy,Apartment,1000000,Ramla,Sderot David Raziel ,3.0,4.0,65,0
buy,Penthouse,6950000,Tel Aviv-Yafo,HaEtrog St. ,6.0,6.0,200,0
buy,Penthouse,5700000,Bat Yam,Yitshak Sadeh St. ,5.0,31.0,135,2
buy,Mini penthouse,5500000,Bat Yam,Yitshak Sadeh St.  6,5.0,38.0,145,2
buy,Apartment,1720000,Bat Yam,Zrubavel St.  8,4.0,3.0,80,0
buy,Apartment,1590000,Bat Yam,HaHashmonaim St.  51,3.0,5.0,74,1
buy,Apartment,1490000,Tel Aviv-Yafo,Sumkan St. ,2.5,2.0,65,0
buy,Apartment,3390000,Bat Yam,Jabotinsky St. ,5.0,6.0,200,1
buy,Apartment,1490000,Bat Yam,HaRav Maimon St. ,3.0,8.0,70,0
buy,Apartment,1790000,Bat Yam,Ginosar St. ,3.5,2.0,83,0
buy,Apartment,2550000,Rishon LeTsiyon,Kheil ha-Avir St.  5,4.0,12.0,95,1
buy,Apartment,1500000,Bat Yam,Yisrael Ben Tsiyon St.  8,3.0,3.0,87,0
buy,Apartment,1350000,Bat Yam,Ha-Neviim St. ,2.5,2.0,68,0
buy,Garden apt,3050000,Tel Aviv-Yafo,Sderot Israel Guri  20,4.0,0.0,110,0
buy,Apartment,1250000,Bat Yam,Yerushalayim St.  69,2.5,3.0,70,0
buy,Apartment,1270000,Bat Yam,Derech Ben Gurion ,2.0,8.0,45,0
buy,Apartment,1250000,Bat Yam,Yerushalayim St.  69,2.5,3.0,70,0
buy,Apartment,1200000,Bat Yam,Yoseftal St.  31,2.0,3.0,55,0
buy,Apartment,1400000,Petah Tikva,Ihilov St.  14,3.5,0.0,118,0
buy,Apartment,1390000,Petah Tikva,Rothschild St. ,4.0,4.0,115,1
buy,Duplex,2450000,Petah Tikva,Zeev Brande St. ,6.0,5.0,150,1
buy,Apartment,1550000,Petah Tikva,Gershon Agron St. ,5.5,3.0,95,1
buy,Apartment,2050000,Holon,Keren Kayemet le-Yisrael St.  18,5.0,2.0,105,1
buy,Apartment,2300000,Yavne,HaMashot St.  11,5.0,3.0,134,1
buy,Apartment,2490000,Rishon LeTsiyon,Simkha Yaakobzon St.  4,4.0,1.0,108,1
buy,Apartment,1630000,Holon,Gush Etsyon St.  12,3.0,1.0,80,0
buy,Apartment,1650000,Tel Aviv-Yafo,Teqoa St.  7,3.5,4.0,66,0
